"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"USP40",-16.4444102564103,25.5502325581395,-2.0724762442766,0.0444523666709652,0.155296265590818,-4.12038321503675
"SORT1",53.8030769230769,140.613953488372,2.07133738643727,0.0445638779335819,0.155658299488912,-4.12107026071842
"CEP97",11.4805641025641,21.8204651162791,2.07101855350785,0.0445951402412027,0.155739951303893,-4.12126255866074
"PGM2L1",120.437948717949,206.441860465116,2.07055688365419,0.044640442018373,0.155870595725044,-4.12154097000711
"PSG2",-9.29902564102564,18.92,-2.06983478100334,0.0447113796687471,0.156090690662557,-4.12197635083387
"KIAA0999",-60.3909999999999,96.5667441860465,-2.06967715719053,0.0447268773525715,0.156117197037104,-4.12207137388134
"MT2A",523.246153846154,969.209302325581,2.06931667264742,0.0447623380940468,0.156181855787383,-4.12228867227671
"POLE3",58.2461538461539,133.790697674419,2.06929535813104,0.0447644355649263,0.156181855787383,-4.12230151975512
"ZSWIM3",6.11705128205128,10.1123255813953,2.06911665566916,0.0447820242933474,0.156181855787383,-4.12240923038418
"BRCC3",42.8907692307691,134.293023255814,2.06909284361689,0.0447843684423896,0.156181855787383,-4.12242358231349
"LGI3",-7.45964102564103,22.9879069767442,-2.06901024385072,0.0447925007089351,0.156181855787383,-4.12247336572129
"TNFAIP8L3",2.67505128205128,6.01093023255814,2.06900667759468,0.0447928518497007,0.156181855787383,-4.12247551509595
"TOP1",48.4053846153847,146.555813953488,2.06872368027024,0.0448207240085484,0.156246066216143,-4.12264606886316
"TRIM21",-28.9526153846154,42.8551162790698,-2.06865905982014,0.0448270905453777,0.156246066216143,-4.12268501137423
"AP3M1",137.987179487179,449.116279069767,2.06798970675735,0.0448930830613429,0.156448473156602,-4.12308833754071
"SNX10",65.8361538461538,80.6560465116279,2.06760777070246,0.0449307767357438,0.156552207084369,-4.12331843726863
"CXCL10",179.453923076923,175.093488372093,2.06681057585095,0.0450095418548012,0.156785116784989,-4.12379861828471
"NDUFC1",481.120512820513,888.511627906977,2.06677054663847,0.0450135000339706,0.156785116784989,-4.1238227260641
"PERP",3937.4358974359,11296.2790697674,2.06643245117676,0.0450469438132404,0.156873936407633,-4.12402633284778
"ORF1",3.86779487179487,6.33,2.06618584637125,0.0450713511960886,0.156931261419526,-4.12417482800025
"MUSK",-6.76315384615386,21.4276744186047,-2.06601613760774,0.0450881546062046,0.156947281512385,-4.12427701249094
"FAM32A",22.0084615384615,36.4862790697674,2.06597250736759,0.0450924754608298,0.156947281512385,-4.12430328205888
"ARMCX2",-237.371794871795,559.93023255814,-2.0658507386831,0.0451045365515067,0.156947281512385,-4.12437659641235
"PPY",-4.53846153846154,25.4720930232558,-2.0658183950291,0.0451077406382247,0.156947281512385,-4.12439606934487
"CALB2",70.4914615384616,59.0716279069767,2.0655711930802,0.0451322359821563,0.15700484911249,-4.12454489369571
"MESTIT1",-6.56092307692308,13.8395348837209,-2.06513055279364,0.0451759280311767,0.157129165672369,-4.12481014447433
"NXT2",10.5693333333333,22.2239534883721,2.06503741868769,0.0451851675486957,0.157130078251812,-4.12486620313086
"LOC376693",604.256410256409,2214.6511627907,2.06492788971683,0.0451960356571364,0.157130078251812,-4.12493212785338
"SERPINB5",34.7608205128205,45.4255813953488,2.06481159851557,0.0452075772530948,0.157130078251812,-4.12500212008726
"ARHGEF11",54.5581538461538,85.8076744186046,2.06480584207555,0.0452081486315017,0.157130078251812,-4.12500558464791
"AGBL3",-31.9854615384615,57.323023255814,-2.06465082906705,0.0452235374381429,0.157130078251812,-4.12509887800473
"PDLIM1",-5.77576923076923,11.2511627906977,-2.06464689003496,0.0452239285423717,0.157130078251812,-4.12510124861747
"ARL6IP6",60.6846153846154,129.453488372093,2.06441761994593,0.0452466977288734,0.157181536226477,-4.12523922401388
"ANKRD18A",-12.4696666666667,24.2602325581395,-2.06425659841211,0.045262695025479,0.1571883207052,-4.1253361209437
"TULP1",-3.21756410256411,8.16441860465116,-2.06423773568854,0.0452645693377119,0.1571883207052,-4.12534747150822
"PDE8B",-39.0722051282051,51.9918604651163,-2.06403997421965,0.0452842241734347,0.157228928129599,-4.1254664693511
"FAM3A",15.3992051282051,23.9620930232558,2.06390750176892,0.0452973943259298,0.157247010114745,-4.12554617683816
"MTMR4",51.1109743589743,65.596511627907,2.06374402345137,0.045313651632898,0.157275800720229,-4.12564453543332
"RP11.138L21.1",-83.2281538461539,110.78,-2.06353411306905,0.0453345339078585,0.157320630846301,-4.12577082256163
"HS6ST3",56.8534871794872,52.3890697674419,2.06293253381108,0.0453944266981693,0.157500796356666,-4.1261326982014
"ABCC4",9.63394871794872,10.7767441860465,2.06285155543814,0.045402494120561,0.15750111652678,-4.12618140461771
"OR6N1",-3.73402564102565,11.8725581395349,-2.0623091110771,0.0454565671117545,0.157647933616019,-4.12650763711864
"EIF3E",2868.35128205128,6395.79069767442,2.06222883192046,0.0454645744299988,0.157647933616019,-4.12655591295035
"KIAA1549",21.4307948717949,34.9832558139535,2.06218682847774,0.0454687644881686,0.157647933616019,-4.12658117118539
"IMP3",218.766666666666,687.627906976744,2.06195698369942,0.0454916986519127,0.157694677565276,-4.12671937915168
"MKLN1",-92.3469230769232,313.648837209302,-2.0618916831734,0.0454982162523136,0.157694677565276,-4.12675864307996
"FDX1L",19.6246153846154,82.806976744186,2.06157500241594,0.0455298355071515,0.157776578598129,-4.12694904489558
"ST3GAL1",6.63197435897436,8.9846511627907,2.0612240667002,0.0455648973888307,0.157870378689828,-4.12716001874646
"LRTOMT",177.623076923077,434,2.06096544066246,0.0455907517259058,0.157932249751783,-4.12731548249976
"CHD4",57.1920512820514,210.586046511628,2.06088087463822,0.045599208403792,0.157933841944316,-4.12736631341725
"LOC100190986",-26.5941025641025,82.8767441860465,-2.06065373390999,0.0456219294595806,0.157984829896065,-4.12750283598883
"LIPT1",-27.0933333333333,73.1976744186046,-2.0602411843805,0.0456632223775009,0.158100101460951,-4.12775077175168
"C9orf41",25.6323076923077,82.6906976744186,2.06013545464286,0.0456738103326565,0.158109041237447,-4.1278143081595
"FAM181A",-17.6025128205128,47.973023255814,-2.05992294246455,0.0456950981462603,0.15815501109192,-4.12794200679245
"ENTPD6",96.5641025641026,208.539534883721,2.05973743652919,0.0457136877654063,0.158191627769232,-4.12805346995662
"MOCOS",71.1389743589743,105.739534883721,2.05958137933129,0.0457293314285818,0.158218038959892,-4.12814723319223
"HS3ST2",2.86341025641026,5.5646511627907,2.05917715064053,0.0457698743140764,0.158330574151112,-4.12839008160236
"MAPK8",197.689743589743,458.2,2.05882411537377,0.0458053083234079,0.158425400013832,-4.12860214770884
"UBR7",64.7343589743589,129.425813953488,2.05865420135033,0.045822371060906,0.158446221158033,-4.12870420509263
"SLC7A3",-9.40892307692308,17.6425581395349,-2.05860438850161,0.0458273743103288,0.158446221158033,-4.1287341236489
"LOC727805",-5.34171794871796,11.8086046511628,-2.0582873942587,0.0458592246849163,0.158528588885421,-4.12892450481888
"ALB",-411.276461538461,207.691395348837,-2.05819548130842,0.0458684633609501,0.158532776149003,-4.12897970234639
"FLJ45422",10.4827948717949,28.5751162790698,2.0581043182081,0.0458776282701475,0.158536707035371,-4.12903444788159
"RCN1",756.258974358974,1344.93023255814,2.05759041622513,0.045929322337803,0.15866411527249,-4.12934302658697
"NSMCE1",64.1807692307693,125.446511627907,2.05757805939198,0.0459305659533558,0.15866411527249,-4.12935044574462
"HEXA",37.9211025641025,63.0158139534884,2.0570107028762,0.0459876974711745,0.158833689639424,-4.12969105882649
"RIMKLA",25.9968205128205,28.0111627906977,2.05678519156135,0.0460104231699622,0.15888439363238,-4.12982642681171
"CARKD",197.302564102564,877.883720930233,2.05632943311011,0.0460563817368372,0.159015294216923,-4.13009997434706
"METTL8",224.071794871795,580.790697674419,2.05601445555596,0.0460881673997463,0.159097223907986,-4.13028900037347
"RRAGD",58.6343846153846,101.102325581395,2.05591087030205,0.0460986247900732,0.159105512229842,-4.13035116015394
"PPP2R2B",-60.6669230769231,77.9511627906977,-2.05538380338695,0.0461518666076821,0.159240253195718,-4.13066741077275
"RAB11FIP3",36.0148717948718,49.2551162790698,2.05536476741125,0.0461537905358394,0.159240253195718,-4.1306788316906
"LOC644214",53.1541025641027,184.053488372093,2.05514858798537,0.0461756442704947,0.159254416779372,-4.1308085266492
"SUPV3L1",40.8453846153846,93.9813953488372,2.055104722102,0.0461800798061638,0.159254416779372,-4.13083484245514
"MUTYH",-19.5669230769231,48.1255813953488,-2.05508486849851,0.0461820874421724,0.159254416779372,-4.13084675280445
"ADM",882,1941.3488372093,2.05493946825867,0.046196792925948,0.159277315554215,-4.13093397725445
"RASA2",159.338461538462,413.627906976744,2.05484988969529,0.0462058547529925,0.159280751530258,-4.13098771260568
"ZNF426",10.0575897435897,23.09,2.05464504544278,0.0462265827624496,0.159324394934663,-4.1311105861344
"TCHH",24.1231282051282,31.4716279069767,2.05407752099083,0.0462840524427048,0.15948403644201,-4.13145096519703
"EFHD2",10.1336666666667,12.09,2.05402817398173,0.0462890524525598,0.15948403644201,-4.13148055854685
"GPR113",12.026923076923,34.4139534883721,2.05379473042334,0.0463127121504651,0.159526014851116,-4.13162054775853
"HLA.DRB5",458.578974358974,490.646511627907,2.05372455155954,0.0463198268986763,0.159526014851116,-4.13166262980633
"GNA12",9.8421282051282,13.8681395348837,2.05364872259899,0.0463275155266669,0.159526014851116,-4.13170809876282
"CLTA",77.27358974359,235.13488372093,2.0535892442412,0.0463335470750926,0.159526014851116,-4.13174376267528
"SCHIP1",433.857435897436,625.060465116279,2.05326928391716,0.0463660051910275,0.159609941871641,-4.13193560236641
"FKSG43",-22.2496153846154,25.8616279069767,-2.05306281083825,0.046386961213815,0.159654251831933,-4.13205938717968
"ABTB1",-8.47441025641025,20.2906976744186,-2.05280083823116,0.0464135620631488,0.159717971281604,-4.13221643272791
"SMPD1",12.014717948718,21.346976744186,2.05201816210332,0.0464931147269071,0.159963854136183,-4.13268554368499
"LCORL",32.3561538461539,75.2479069767442,2.05181994628345,0.0465132806173149,0.160005361245663,-4.13280432829311
"THOC5",30.525641025641,56.5846511627907,2.0514184667982,0.0465541493272304,0.160118059049717,-4.13304489825694
"ASB12",-3.94307692307692,12.2220930232558,-2.05120667808306,0.0465757210309593,0.160164359157307,-4.13317179078362
"PRL",5.17251282051283,7.73488372093023,2.05108602055348,0.0465880144807856,0.16017874268472,-4.13324407830933
"C13orf34",230.101794871795,210.297674418605,2.05081604732196,0.0466155315297916,0.16023757222137,-4.13340581221681
"SFRS12IP1",-22.469641025641,55.0158139534884,-2.05075895512865,0.0466213524727325,0.16023757222137,-4.13344001277457
"TXNRD3",44.746923076923,77.3518604651163,2.05065316243095,0.0466321404436742,0.160246762071015,-4.13350338518734
"C1orf106",14.9270769230769,22.1211627906977,2.05019338925266,0.0466790500663819,0.160356525849172,-4.13377877433369
"GAS2L1",374.364102564102,813.753488372093,2.05015545861333,0.0466829218809951,0.160356525849172,-4.13380149164571
"PRG4",-54.6776923076924,144.560465116279,-2.05010139357278,0.0466884411176636,0.160356525849172,-4.13383387162621
"TBC1D24",284.510256410257,775.418604651163,2.04977591664856,0.0467216794971109,0.160442783583454,-4.13402878986649
"TTC1",650.856410256411,2267.16279069767,2.04959135101411,0.046740536889486,0.16047963543645,-4.1341393111175
"MRPS18C",398.971794871795,1146.81395348837,2.04949871305649,0.0467500043722807,0.160484240630657,-4.13419478181587
"RNF219",119.302564102564,356.46511627907,2.04915614019527,0.0467850294146106,0.160576563418343,-4.1343998960292
"THBS1",185.177692307692,269.986046511628,2.04901421833663,0.046799546369821,0.160585324833075,-4.13448486426775
"LOC283481",-22.5454871794872,30.3367441860465,-2.04897220363523,0.0468038447384264,0.160585324833075,-4.13451001757733
"TUG1",1924.84615384615,8139.06976744186,2.04889207360875,0.0468120434991673,0.160585556203761,-4.13455798873454
"KIAA1009",-53.1879487179487,157.276744186046,-2.04847414020325,0.0468548259975477,0.160704404068352,-4.13480817041856
"DOCK3",46.3648974358974,52.1983720930233,2.04826039355156,0.0468767197276043,0.160734781628041,-4.13493610898053
"CCDC88C",25.0636153846154,43.9416279069767,2.0482287604394,0.0468799606145889,0.160734781628041,-4.13495504227041
"TSHB",-12.9494871794872,24.0116279069767,-2.04806912251085,0.0468963188776534,0.160745354284502,-4.13505058688847
"MED12",-73.1178717948718,151.949069767442,-2.04803791638783,0.0468995171826529,0.160745354284502,-4.13506926340916
"CDC42EP5",165.848717948718,453.093023255814,2.04791936209802,0.0469116695053324,0.160745354284502,-4.13514021505152
"PTAR1",394.307692307692,748.790697674419,2.04788100452407,0.0469156019087484,0.160745354284502,-4.13516317044853
"TPTE",-8.64617948717949,9.39162790697674,-2.04772223381317,0.0469318820764365,0.160773241826113,-4.13525818488887
"KIAA0907",75.9646153846156,233.013953488372,2.04737614284051,0.046967386919831,0.160866965709286,-4.13546528125502
"GAFA3",-49.2169230769231,118.239534883721,-2.04669633032687,0.0470371958225482,0.161078130795822,-4.135872001802
"BPI",8.07279487179487,11.3437209302326,2.04617439878684,0.0470908535301831,0.161233922740566,-4.13618420138022
"PEX12",-27.830717948718,44.1486046511628,-2.04567287771684,0.0471424631741278,0.161382649545129,-4.13648414029199
"MDC1",281.289743589743,710.325581395349,2.0454377240354,0.0471666789254546,0.161415757035847,-4.13662475841701
"SLC5A6",52.8727692307693,85.3072093023256,2.04542022743347,0.0471684811308862,0.161415757035847,-4.13663522065684
"OTP",6.03858974358974,9.39604651162791,2.04483630074927,0.0472286618632984,0.161583726798188,-4.13698434898487
"SNX26",44.2682051282052,103.023255813953,2.04478522962345,0.047233928543518,0.161583726798188,-4.13701488100411
"PIK3R2",22.9430769230769,71.4837209302326,2.04436030600456,0.0472777683939578,0.161705688952593,-4.13726889402107
"EEF2",-137.025897435898,395.16976744186,-2.04371291352054,0.0473446287729626,0.161906333097357,-4.13765582534766
"GOLGA4",34.4589743589743,124.448837209302,2.04344383304003,0.0473724426723601,0.161964601305118,-4.13781662348185
"CPNE7",-16.7753846153846,57.3116279069767,-2.04338941054978,0.0473780698637737,0.161964601305118,-4.13784914369718
"KIAA0485",-61.0267692307693,106.853953488372,-2.04305797555301,0.0474123522452985,0.162053746018068,-4.13804718007054
"UNQ1870",-3.80302564102565,12.3344186046512,-2.04223907538696,0.0474971488676449,0.162289770407751,-4.1385363872877
"C21orf33",219.405128205128,791.53488372093,2.0422323911526,0.0474978415594106,0.162289770407751,-4.13854037985965
"SLC35B2",345.010256410256,552.627906976744,2.04154347785349,0.0475692813289529,0.162505749345354,-4.13895182732455
"SH2D2A",41.3264102564102,84.9093023255814,2.04103495418811,0.0476220748660696,0.162657965501558,-4.13925547692617
"LPIN2",14.7366153846154,34.6267441860465,2.0407794226986,0.0476486227088003,0.162714287984051,-4.13940804006768
"FLJ10232",-47.9639230769232,83.0137209302326,-2.0406276310924,0.0476643988430973,0.162714287984051,-4.13949865982693
"IGH.",6296.59256410257,4989.1023255814,2.04056335145123,0.0476710809806261,0.162714287984051,-4.1395370334362
"AANAT",-14.3925641025641,88.2279069767442,-2.04055911790947,0.0476715211036365,0.162714287984051,-4.13953956074318
"LOC541467",-26.4101282051282,29.8427906976744,-2.04001427150813,0.0477281933989707,0.162879573429458,-4.13986478858356
"METTL9",37.5851282051283,101.783720930233,2.03971749025604,0.0477590878340324,0.162956846170405,-4.14004191688708
"LRRC8C",13.051358974359,20.2379069767442,2.03882835861738,0.0478517492368779,0.163244808374348,-4.14057247135843
"CEP72",17.5435384615385,29.8181395348837,2.03872712910739,0.0478623088536507,0.163252631701338,-4.14063286592588
"STARD13",-52.5415128205128,83.696976744186,-2.03844465305653,0.0478917856860461,0.163324965552361,-4.14080138303998
"FCER1G",280.115179487179,342.075348837209,2.03830067014022,0.0479068166177772,0.163348018194835,-4.14088727288522
"BCL11A",34.278717948718,50.47,2.03799353927513,0.0479388929208764,0.163421036359033,-4.141070470984
"RPS27",1072.76923076923,2797.67441860465,2.03793717803402,0.0479447812377456,0.163421036359033,-4.14110408738118
"EPSTI1",184.731333333333,193.872325581395,2.03682075433044,0.0480615489929881,0.16376354944291,-4.14176984002971
"VHL",-4631.53846153846,34730.2325581395,-2.03681785190922,0.0480618528822273,0.16376354944291,-4.14177157048926
"EXOSC8",154.958974358974,394.418604651163,2.03663969844748,0.0480805091049378,0.163798857049063,-4.14187778451542
"HEXIM1",-23.1820769230769,49.3495348837209,-2.03598951607079,0.0481486496788223,0.163950308952178,-4.14226536460355
"FMC1",65.9717948717949,135.188372093023,2.03593262545489,0.0481546159411631,0.163950308952178,-4.14229927356755
"MGC39821",-52.5816923076923,28.2827906976744,-2.03590933675,0.0481570584720206,0.163950308952178,-4.14231315432875
"KIAA0319L",-4.37625641025642,13.2637209302326,-2.03589871833576,0.048158172172342,0.163950308952178,-4.14231948318304
"RAB11B",18.1441538461539,25.7025581395349,2.0355683655264,0.0481928320534697,0.164040027615301,-4.14251637069507
"DNASE1L1",112.329230769231,252.8,2.03433818364358,0.0483220910590533,0.164451658853221,-4.14324935353013
"HIAT1",103.246666666667,251.032558139535,2.03412895841343,0.0483441049987643,0.164498230465299,-4.14337398616052
"GALNTL2",-8.06366666666667,7.87418604651163,-2.03366601904592,0.0483928448697545,0.164635709445785,-4.14364972118532
"HTRA3",164.456846153846,185.823488372093,2.03352671759134,0.0484075193807457,0.164649290334954,-4.1437326830997
"RECK",33.4328205128205,30.7890697674419,2.03345936429699,0.0484146160053069,0.164649290334954,-4.14377279438813
"CBS",45.5106153846154,51.656976744186,2.03333646160161,0.0484275678804409,0.164649290334954,-4.14384598494466
"PANK4",-5.33474358974359,8.29116279069767,-2.0332355057087,0.0484382091877614,0.164649290334954,-4.14390610352158
"B3GALNT1",17.2985897435897,24.7318604651163,2.03318643562361,0.0484433821799645,0.164649290334954,-4.14393532368809
